fight_pk,fighter,res,avg_kd,avg_kds_received,avg_pass,avg_rev,avg_sig_reg_mixture,avg_sig_reg_percent,avg_sig_strike_attempts,avg_sig_strike_differential,avg_sig_strike_landed,avg_sig_strike_percent,avg_sig_strikes_avoided,avg_sig_strikes_received,avg_strike_attempts,avg_strike_differential,avg_strike_landed,avg_strike_percent,avg_strikes_avoided,avg_strikes_received,avg_sub_attempts,avg_td_attempts,avg_td_landed,avg_td_percent,avg_tds_defended,avg_tds_received,days_since_last_fight,loss_could_not_continue,loss_decision,loss_dq,loss_ko/tko,loss_other,loss_overturned,loss_submission,loss_tko,num_fights,total_kds_received,total_losses,total_rounds,total_sig_strikes_absorbed,total_strikes_absorbed,total_wins,weight_class,win_could_not_continue,win_decision,win_dq,win_ko/tko,win_other,win_overturned,win_submission,win_tko,elo
5278,Belal Muhammad,1,0,1,1.3333333333333333,0,0.8266762441658546,0.44384871852875496,152.66666666666666,7,62.22222222222222,0.4042770724709858,83,57.111111111111114,189.55555555555554,27.666666666666668,92.22222222222223,0.4711363731109871,83.66666666666667,65,0.1111111111111111,5.888888888888889,1.8888888888888888,0.3259259259259259,1,0.1111111111111111,147,0,2,0,1,0,0,0,0,9,1,3,27,476,530,6,Men_Welterweight,0,5,0,1,0,0,0,0,1540.7235334188174
5284,Curtis Blaydes,1,0.1111111111111111,0.2222222222222222,2.5555555555555554,0,0.7371040252328859,0.5216444365443295,73.88888888888889,15.666666666666666,36.666666666666664,0.4886993173808447,29.333333333333332,23.666666666666668,106.44444444444444,31.88888888888889,64,0.5450609783679512,30.22222222222222,35.111111111111114,0,7.222222222222222,3.888888888888889,0.5571428571428572,0.1111111111111111,0.3333333333333333,168,0,0,0,1,0,1,0,1,9,3,3,29,179,279,6,Men_Heavyweight,0,3,0,2,0,0,0,1,1563.6985897707245
5285,Davi Ramos,0,0,0,3.5,0,0.8487394957983193,0.5747086247086248,66.25,3.5,30,0.5467741935483872,27.25,23.5,74.5,5,36.75,0.593732492997199,28.5,29,1,5,3,0.7777777777777778,0,0,112,0,0,0,0,0,0,0,0,4,0,0,12,92,105,4,Men_Lightweight,0,1,0,0,0,0,3,0,1540.0949810799725
5283,Diego Ferreira,1,0.25,0.25,1.75,0.25,0.9267251314009043,0.49368534755264043,68.125,4.25,28.5,0.4752151518502138,23.375,19.375,80.375,8.5,39.125,0.5078232018835315,24.375,24.625,0.625,1.75,0.5,0.3125,1.25,0.75,196,0,1,0,1,0,0,0,0,8,9,2,24,196,239,6,Men_Lightweight,0,2,0,3,0,0,1,0,1552.9633080622557
5275,Don Madge,1,2,0,0,0,0.5849056603773585,0.75,31,0,21,0.6774193548387096,10,5,53,0,42,0.7924528301886793,10,6,1,0,0,0,0,1,315,0,0,0,0,0,0,0,0,1,1,0,3,5,6,1,Men_Lightweight,0,0,0,1,0,0,0,0,1512.5
5287,Dustin Poirier,0,0.8181818181818182,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.9063181319958814,0.5398394509471331,116.0909090909091,18.636363636363637,58.18181818181818,0.5211192929405762,45.27272727272727,36.63636363636363,126.9090909090909,21.818181818181817,68.27272727272727,0.5560390053378764,45.90909090909091,41.90909090909091,0.45454545454545453,2.090909090909091,1.1818181818181819,0.26406926406926406,1.3636363636363635,0.2727272727272727,147,1,0,0,1,0,0,0,0,11,3,2,43,564,649,9,Men_Lightweight,0,3,0,6,0,0,0,0,1624.9755940360062
5286,Edson Barboza,0,0.5714285714285714,0.09523809523809523,0.14285714285714285,0,0.9809785815177233,0.46535034224793453,104.47619047619048,-3.761904761904762,45.333333333333336,0.4621754055799217,70.14285714285714,45.476190476190474,106.38095238095238,-14.857142857142858,46.904761904761905,0.4682806269384036,72.04761904761905,62.142857142857146,0.047619047619047616,0.8095238095238095,0.42857142857142855,0.22222222222222218,3.142857142857143,0.7142857142857143,161,0,2,0,2,0,0,2,1,21,15,7,67,963,1259,14,Men_Lightweight,0,7,0,7,0,0,0,0,1568.8988989508791
5275,Fares Ziam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
5285,Islam Makhachev,1,0.14285714285714285,0.14285714285714285,3.857142857142857,0.2857142857142857,0.6611308954777317,0.5616344175167705,30.857142857142858,9.142857142857142,19,0.5440734018955434,12.285714285714286,6.285714285714286,59.57142857142857,16.571428571428573,39.42857142857143,0.5737485113943704,14.142857142857142,15.857142857142858,0.7142857142857143,2.857142857142857,2.2857142857142856,0.6,0.2857142857142857,0,140,0,0,0,1,0,0,0,0,7,1,1,21,50,160,6,Men_Lightweight,0,3,0,1,0,0,2,0,1565.2139508348532
5282,Joanne Calderwood,1,1,0,1.5,0.25,0.6887485157179793,0.6283811267032744,148.5,6.75,80,0.608322152653548,57.75,56.5,180,11,107.25,0.6459864607739739,60.75,71.5,1,3.75,1.75,0.3333333333333333,0,0.5,91,0,1,0,0,0,0,0,0,4,2,1,12,228,299,3,Women_Flyweight,0,1,0,1,0,0,1,0,1511.394600228737
5287,Khabib Nurmagomedov,1,0.3,0,4.5,0,0.7761117464642842,0.5341062551497723,117.6,21.6,54.7,0.4833397880351355,50.6,21.6,151.5,37.9,84.7,0.5711370852996482,52.6,29.8,0.6,11.5,5,0.344001554001554,1.3,0.2,336,0,0,0,0,0,0,0,0,10,2,0,34,254,376,10,Men_Lightweight,0,6,0,1,0,0,3,0,1631.3155957922957
5281,Lerone Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Featherweight,0,0,0,0,0,0,0,0,1500
5280,Liana Jojua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Women_Bantamweight,0,0,0,0,0,0,0,0,1500
5283,Mairbek Taisumov,0,0.5,0.125,0.5,0,0.9327414397011912,0.5201442837233753,55,6.5,23.5,0.5037582692408512,25.625,15.875,62,5.75,29.125,0.5338570944162431,26.625,21,0,2,1.5,0.3035714285714286,2.25,0.375,357,0,1,0,0,0,0,0,0,8,3,1,24,128,164,7,Men_Lightweight,0,2,0,5,0,0,0,0,1569.7134027522245
5277,Muslim Salikhov,1,0,0,2,0,1,0.37037037037037035,27,0,10,0.37037037037037035,18,6,27,0,10,0.37037037037037035,18,21,0,0,0,0,4,3,511,0,0,0,0,0,0,1,0,2,3,1,6,25,42,1,Men_Welterweight,0,0,0,1,0,0,0,0,1500.9847257934478
5277,Nordine Taleb,0,0.2,0.2,0.8,0.1,0.8789125239652403,0.6052077090433887,69.9,6.7,37.5,0.5780010732454565,61.6,30.2,82.2,9.6,49.2,0.6261254819258227,63.5,38,0,2.1,1.4,0.45,2,0.8,126,0,1,0,1,0,0,2,0,10,6,4,30,311,376,6,Men_Welterweight,0,4,0,2,0,0,0,0,1533.3904930010133
5276,Omari Akhmedov,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.7702871410736579,0.5803787878787879,71.33333333333333,-1.3333333333333333,26.333333333333332,0.564367816091954,38.333333333333336,34,79.33333333333333,0,33,0.5918851435705368,41.333333333333336,43,0.6666666666666666,4,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.6666666666666666,182,0,1,0,0,0,0,0,0,3,1,1,9,125,171,2,Men_Middleweight,0,1,0,1,0,0,0,0,1549.3160238950634
5279,Ottman Azaitar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1500
5286,Paul Felder,1,0.2727272727272727,0.18181818181818182,0.5454545454545454,0,0.8907657946694113,0.5011101917246538,89.18181818181819,4.636363636363637,39.90909090909091,0.48038228688965323,33.18181818181818,31,99.9090909090909,4.818181818181818,49.72727272727273,0.5185373572116053,36.18181818181818,40.18181818181818,0.2727272727272727,0.8181818181818182,0.36363636363636365,0.22727272727272727,3.1818181818181817,2,202,0,2,0,0,0,0,0,1,11,16,3,33,373,466,8,Men_Lightweight,0,3,0,4,0,0,1,0,1553.9927670829677
5280,Sarah Moras,1,0,0.4,1.2,0,0.7810159316555069,0.42989800635370257,66.8,-12.8,23.8,0.37754054557882305,37.4,47.6,87.6,-32.4,41.8,0.46875963514153307,42,102.8,1,4.8,0.6,0.18,1.2,1.6,126,0,3,0,1,0,0,0,0,5,5,4,15,231,438,1,Women_Bantamweight,0,0,0,0,0,0,1,0,1475.0413351774841
5284,Shamil Abdurakhimov,0,0.14285714285714285,0,0.5714285714285714,0,0.7978690771143601,0.5121462216937422,57,0,25.714285714285715,0.44941280124315836,39.285714285714285,25.571428571428573,77.85714285714286,9.571428571428571,44.714285714285715,0.5458611269932024,40.57142857142857,32.57142857142857,0.14285714285714285,3.857142857142857,1,0.14123376623376624,1.2857142857142858,0.7142857142857143,140,0,0,0,2,0,0,0,0,7,4,2,23,185,223,5,Men_Heavyweight,0,3,0,2,0,0,0,0,1539.8875993251127
5278,Takashi Sato,0,1,0,0,0,0.9324324324324325,0.42657342657342656,69,0,28,0.4057971014492754,44,46,74,0,33,0.44594594594594594,44,47,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,1,0,0,3,46,47,1,Men_Welterweight,0,0,0,1,0,0,0,0,1512.809586458207
5279,Teemu Packalen,0,0.3333333333333333,0,6.333333333333333,0,0.9142857142857143,0.5685866296553319,44.333333333333336,-2.6666666666666665,25.333333333333332,0.5643318430203675,28.333333333333332,28.666666666666668,50.333333333333336,-9,29.333333333333332,0.5722943722943723,29.666666666666668,45.333333333333336,1,7.333333333333333,2,0.1818181818181818,0.6666666666666666,0,903,0,1,0,1,0,0,0,0,3,0,2,9,49,74,1,Men_Lightweight,0,0,0,0,0,0,1,0,1488.384913221805
5276,Zak Cummings,0,1,0,0.3333333333333333,0,0.9212533498247785,0.4561549561549561,66.33333333333333,4,28,0.4454036770583533,16.333333333333332,19.333333333333332,71,4.666666666666667,31.666666666666668,0.4660894660894661,18.333333333333332,25.666666666666668,0,1.6666666666666667,0,0,0,0,112,0,0,0,0,0,0,0,0,3,0,0,9,87,111,3,Men_Middleweight,0,1,0,1,0,0,1,0,1558.5195297491157
5281,Zubaira Tukhugov,0,0,0,0,0,0.9462510585629601,0.40944201242627665,85,9,32.75,0.39671726970726584,53.75,21.5,90,11.25,37,0.4214122858445704,54,21.5,0,3.25,1.75,0.5,1.25,0,1211,0,1,0,0,0,0,0,0,4,0,1,12,103,111,3,Men_Featherweight,0,2,0,1,0,0,0,0,1522.0460948466175
5295,Antonio Carlos Junior,0,0,0,2.7777777777777777,0.1111111111111111,0.6785753970110052,0.5464366007526402,50.55555555555556,6.111111111111111,25.333333333333332,0.4766161808888161,22.77777777777778,13.444444444444445,80.44444444444444,9.555555555555555,50,0.58612608108434,24.444444444444443,33.888888888888886,0.7777777777777778,6.222222222222222,2.6666666666666665,0.50332383665717,0.4444444444444444,0.2222222222222222,119,1,1,0,1,0,0,0,0,9,3,3,27,148,345,6,Men_Middleweight,0,1,0,0,0,0,5,0,1536.5227909342027
5293,Augusto Sakai,1,0,0,1,0,0.9356223175965666,0.5232815964523282,218,0,111,0.5091743119266054,99,79,233,0,125,0.5364806866952789,99,84,0,1,1,1,0,0,140,0,0,0,0,0,0,0,0,2,0,0,6,154,166,2,Men_Heavyweight,0,1,0,1,0,0,0,0,1524.6299044339871
5288,Austin Hubbard,1,0,0,0,0,0.9747899159663865,0.3829787234042553,116,0,44,0.3793103448275862,51,63,119,0,46,0.3865546218487395,52,76,0,0,0,0,4,3,119,0,1,0,0,0,0,0,0,1,3,1,3,63,76,0,Men_Lightweight,0,0,0,0,0,0,0,0,1488.5274514742425
5291,Brad Katona,0,0,0,0,0,0.9294117647058824,0.49390243902439024,158,0,76,0.4810126582278481,73,69,170,0,86,0.5058823529411764,76,79,0,3,0,0,2,4,133,0,1,0,0,0,0,0,0,2,9,1,6,124,294,1,Men_Bantamweight,0,1,0,0,0,0,0,0,1510.5576533597048
5290,Chas Skelly,1,0.1,0.2,1.9,0.5,0.822129547334506,0.4757847619731921,49.1,-10.4,18,0.42356876783347375,31.4,32.2,62.3,-21.6,29.3,0.5095887851130267,34.9,58.5,1.4,3.4,1,0.3071428571428571,0.9,1.4,308,0,2,0,1,0,1,0,0,10,13,4,30,315,526,6,Men_Featherweight,0,1,0,1,0,0,4,0,1547.0807232462091
5292,Cole Smith,0,0,1,2,0,0.7927927927927928,0.4723618090452261,88,0,38,0.4318181818181818,39,15,111,0,56,0.5045045045045045,39,23,2,4,2,0.5,1,0,133,0,0,0,0,0,0,0,0,1,0,0,3,15,23,1,Men_Bantamweight,0,1,0,0,0,0,0,0,1512.9251768185661
5299,Donald Cerrone,0,0.5,0.13636363636363635,1.2272727272727273,0.09090909090909091,0.9380259448569049,0.4895971320394533,103.63636363636364,1.3636363636363635,49.04545454545455,0.47658999254844797,52.31818181818182,44.81818181818182,111.86363636363636,2.3181818181818183,56.13636363636363,0.49977240134022,52.90909090909091,50.04545454545455,0.36363636363636365,1.7272727272727273,0.7727272727272727,0.3203463203463204,2.0454545454545454,0.22727272727272727,98,0,2,0,2,0,0,0,1,22,5,5,72,1068,1176,17,Men_Lightweight,0,7,0,6,0,0,4,0,1624.6209267904069
5298,Glover Teixeira,1,0.23529411764705882,0.23529411764705882,2.411764705882353,0.058823529411764705,0.7585150123034482,0.5099577258795686,66.70588235294117,-3.176470588235294,29.529411764705884,0.4638668316693009,42.23529411764706,33.1764705882353,90.3529411764706,4.0588235294117645,48.705882352941174,0.5370365612612307,43.11764705882353,43.88235294117647,0.5294117647058824,2.6470588235294117,1.2352941176470589,0.3434640522875817,2.235294117647059,1.411764705882353,140,0,3,0,2,0,0,0,0,17,24,5,61,633,815,12,Men_Heavyweight,0,2,0,4,0,0,5,1,1583.6777548308946
5291,Hunter Azure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Bantamweight,0,0,0,0,0,0,0,0,1500
5297,Jeff Hughes,0,0,0,0,0,0.9930555555555556,0.4634146341463415,143,0,66,0.46153846153846156,91,70,144,0,67,0.4652777777777778,91,72,0,1,0,0,0,0,189,0,1,0,0,0,0,0,0,1,0,1,3,70,72,0,Men_Heavyweight,0,0,0,0,0,0,0,0,1487.9495297093192
5294,Jimmy Crute,0,0,0,9,2,0.5066666666666667,0.584070796460177,38,0,17,0.4473684210526316,10,12,75,0,49,0.6533333333333333,12,45,4,1,1,1,4,3,217,0,0,0,0,0,0,0,0,2,3,0,6,15,48,2,Men_Heavyweight,0,0,0,1,0,0,1,0,1526.2410952725272
5290,Jordan Griffin,0,0,0,0,1,0.8699186991869918,0.5521739130434783,107,0,56,0.5233644859813084,51,56,123,0,71,0.5772357723577236,58,86,1,2,0,0,4,3,273,0,1,0,0,0,0,0,0,1,3,1,3,56,86,0,Men_Featherweight,0,0,0,0,0,0,0,0,1487.483907428934
5299,Justin Gaethje,1,0.2,0.2,0,0,0.9965610328638498,0.5442643295444398,162.4,-15.8,90.4,0.5438579456390744,121.2,104.2,163.2,-17.6,91,0.5446673142302089,122,106.8,0,0.2,0,0,2,0.6,168,0,0,0,2,0,0,0,0,5,2,2,23,443,456,3,Men_Lightweight,0,0,0,3,0,0,0,0,1524.0111955984112
5288,Kyle Prepolec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Lightweight,0,0,0,0,0,0,0,0,1488.278598969711
5289,Louis Smolka,1,0,0,3,0,0.8157894736842105,0.5362318840579711,62,0,32,0.5161290322580645,12,18,76,0,42,0.5526315789473685,13,20,1,5,2,0.4,0,0,189,0,0,0,0,0,0,1,0,2,1,1,6,32,36,1,Men_Bantamweight,0,0,0,0,0,0,1,0,1496.4647869014373
5293,Marcin Tybura,0,0.125,0.25,2.75,0.125,0.6773584478466147,0.5889574331390603,100.375,6.625,52.125,0.5327716254185024,51.75,43.875,147.625,23.5,93.5,0.6235235326277235,54.625,64.25,0.125,2.625,1.5,0.5059523809523809,2.375,0.625,147,0,2,0,2,0,0,0,0,8,5,4,26,342,467,4,Men_Heavyweight,0,2,0,2,0,0,0,0,1507.2070796508694
5296,Michel Pereira,0,1,0,0,0,1,0.5454545454545454,11,0,6,0.5454545454545454,2,2,11,0,6,0.5454545454545454,2,2,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,Men_Welterweight,0,0,0,1,0,0,0,0,1513.2981223527042
5292,Miles Johns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Bantamweight,0,0,0,0,0,0,0,0,1500
5294,Misha Cirkunov,1,0,0.125,2.125,0.125,0.6453393259548538,0.6269216696747967,39.125,7.25,21.625,0.5811007359022147,20.875,11.125,66,16.625,44.375,0.6467600142529307,21.875,13.875,0.625,2.625,1.625,0.5,0.625,0.25,196,0,0,0,3,0,0,0,0,8,2,3,24,87,105,5,Men_Heavyweight,0,0,0,1,0,0,4,0,1523.1998813698613
5298,Nikita Krylov,0,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.7333781605679864,0.6282409913855096,48,13.636363636363637,28.727272727272727,0.5726159225373182,10.727272727272727,14.181818181818182,73,19.727272727272727,51.63636363636363,0.6612603740763635,12.727272727272727,33,0.7272727272727273,0.7272727272727273,0.18181818181818182,0.13636363636363635,0.7272727272727273,1.4545454545454546,154,0,0,0,1,0,0,3,0,11,15,4,33,131,264,7,Men_Heavyweight,0,0,0,3,0,0,4,0,1537.0773069208535
5289,Ryan MacDonald,0,0,0,0,0,1,0.2,75,0,15,0.2,52,69,75,0,15,0.2,53,70,0,3,0,0,0,0,175,0,1,0,0,0,0,0,0,1,0,1,3,69,70,0,Men_Bantamweight,0,0,0,0,0,0,0,0,1487.0660846877834
5297,Todd Duffee,0,0.8,0.2,0,0,0.9212121212121213,0.6145666833166834,47.8,10.8,17.4,0.6050762141084721,8.4,4.6,48.6,10.2,18.2,0.6227106227106227,8.4,5.8,0,0,0,0,1.8,0.2,1522,0,0,0,2,0,0,0,0,5,1,2,17,39,45,3,Men_Heavyweight,0,0,0,3,0,0,0,0,1513.6490473940853
5296,Tristan Connelly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Welterweight,0,0,0,0,0,0,0,0,1500
5295,Uriah Hall,1,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.5,0.8350694939188249,0.5798009130520738,58.57142857142857,-0.21428571428571427,30.857142857142858,0.5406939951560005,34.714285714285715,31.357142857142858,69.28571428571429,-10,40.357142857142854,0.6046574739354131,38.642857142857146,51.642857142857146,0.14285714285714285,1.5,0.6428571428571429,0.27976190476190477,2,0.9285714285714286,259,0,4,0,3,0,0,0,0,14,10,7,44,476,719,7,Men_Middleweight,0,1,0,4,0,0,0,2,1510.666927675613
5310,Alexa Grasso,0,0,0,0.2,0.2,0.66937169579662,0.572673271754061,127.8,12.8,56,0.5032284160792722,71,37.4,172.4,23.6,94,0.6125048750541672,73.8,57.8,0.2,0.8,0.4,0.2,3.6,1.6,105,0,1,0,0,0,0,1,0,5,8,2,15,237,307,3,Women_Strawweight,0,3,0,0,0,0,0,0,1513.5006611029646
5304,Angela Hill,1,0.2727272727272727,0,0.09090909090909091,0.18181818181818182,0.8910320287821534,0.5258741532103353,147.36363636363637,2.909090909090909,77.27272727272727,0.5019506016932987,119.18181818181819,62.90909090909091,162.63636363636363,-0.45454545454545453,90.72727272727273,0.5436075883010104,121.54545454545455,78.36363636363636,0,0.8181818181818182,0.2727272727272727,0.22727272727272727,4.090909090909091,1.2727272727272727,105,0,5,0,0,0,0,2,0,11,13,7,33,745,907,4,Women_Strawweight,0,4,0,0,0,0,0,0,1468.170579603981
5304,Ariane Carnelossi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Women_Strawweight,0,0,0,0,0,0,0,0,1500
5309,Askar Askarov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Flyweight,0,0,0,0,0,0,0,0,1500
5301,Bethe Correia,1,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.85664158733946,0.510485784016268,113.33333333333333,6,52.333333333333336,0.47666954815117624,73.55555555555556,46.22222222222222,135.11111111111111,6.111111111111111,72.11111111111111,0.5386649377449518,77,66.11111111111111,0,1.7777777777777777,0.4444444444444444,0.1111111111111111,1.3333333333333333,0.2222222222222222,133,0,2,0,2,0,0,1,0,9,2,5,31,445,598,4,Women_Bantamweight,0,3,0,1,0,0,0,0,1484.1239927913286
5309,Brandon Moreno,0,0.2,0.2,0.8,0.2,0.6911976384620805,0.5545175880063489,79.8,8,27.8,0.48808761220911306,57,25.8,98.8,12,44.8,0.5950218011981819,57.4,34.8,1.2,4.6,2.2,0.5769230769230769,1.6,1.2,490,0,2,0,0,0,0,0,0,5,5,2,17,201,253,3,Men_Flyweight,0,1,0,0,0,0,2,0,1513.1908345938457
5310,Carla Esparza,1,0,0,2.3333333333333335,0.2222222222222222,0.6013898695064113,0.510823579236807,80.22222222222223,-2.2222222222222223,31.666666666666668,0.4233996523259148,47.55555555555556,40.77777777777778,150.11111111111111,33.77777777777778,89.77777777777777,0.5519093785696422,49.888888888888886,61.111111111111114,0.4444444444444444,8.555555555555555,3.3333333333333335,0.41694159145139537,1.3333333333333333,1.7777777777777777,147,0,2,0,2,0,0,0,0,9,18,4,31,356,585,5,Women_Strawweight,0,4,0,0,0,0,1,0,1514.5766027673028
5306,Carlos Huachin,0,0,1,0,0,1,0.15748031496062992,127,0,20,0.15748031496062992,64,59,127,0,20,0.15748031496062992,67,70,0,0,0,0,1,0,133,0,0,0,1,0,0,0,0,1,0,1,3,59,70,0,Men_Bantamweight,0,0,0,0,0,0,0,0,1488.3674110363643
5300,Claudio Puelles,1,0,1,0,0,1,0.4264705882352941,68,0,29,0.4264705882352941,65,56,68,0,29,0.4264705882352941,65,64,0,6,1,0.16666666666666666,0,0,490,0,0,0,1,0,0,0,0,2,1,1,6,126,167,1,Men_Lightweight,0,0,0,0,0,0,1,0,1500.4670292911055
5308,Irene Aldana,1,0,0.3333333333333333,1.1666666666666667,0.5,0.9409203706785093,0.43266544490092446,229.83333333333334,-7.333333333333333,95.33333333333333,0.41539490012105235,168.66666666666666,112.5,245,0,109,0.44437818806205315,169.66666666666666,119.16666666666667,0.16666666666666666,0.8333333333333334,0.5,0.4166666666666667,3.8333333333333335,0.16666666666666666,63,0,3,0,0,0,0,0,0,6,2,3,18,553,629,3,Women_Bantamweight,0,2,0,0,0,0,1,0,1501.5788515589331
5311,Jeremy Stephens,0,0.7333333333333333,0.13333333333333333,0.4666666666666667,0,0.9247564349553082,0.4690965165357019,117.6,6,44.8,0.4506471404974676,58,37.8,127.86666666666666,3.533333333333333,54.53333333333333,0.48424828454954255,59,49.2,0.2,3,1,0.16333333333333336,2.533333333333333,0.8666666666666667,203,0,6,0,1,0,0,0,0,15,16,7,51,612,775,8,Men_Featherweight,0,4,0,4,0,0,0,0,1517.9140735280769
5306,Jose Quinonez,1,0.3333333333333333,0.3333333333333333,2.8333333333333335,0.3333333333333333,0.8412259469581324,0.4984545969214609,94.33333333333333,7.166666666666667,40.333333333333336,0.4676029969446,67,30.5,107,9.5,50,0.5217098776739736,67.16666666666667,36.5,1,4.666666666666667,2.5,0.5416666666666666,0.8333333333333334,0.6666666666666666,189,0,1,0,0,0,0,1,0,6,5,2,18,175,215,4,Men_Bantamweight,0,3,0,0,0,0,1,0,1524.442421971199
5305,Kyle Nelson,1,0,0,1,0,0.9029126213592233,0.29591836734693877,93,0,26,0.27956989247311825,72,75,103,0,32,0.3106796116504854,75,106,4,10,2,0.2,0,0,140,0,0,0,0,0,0,1,0,1,0,1,3,75,106,0,Men_Featherweight,0,0,0,0,0,0,0,0,1475.929152533343
5305,Marco Polo Reyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Featherweight,0,0,0,0,0,0,0,0,1508.5953660260068
5300,Marcos Mariano,0,0,0,0,0,0.8181818181818182,0.35,9,0,3,0.3333333333333333,20,20,11,0,4,0.36363636363636365,25,39,0,0,0,0,0,1,224,0,0,0,0,0,0,1,0,1,1,1,3,20,39,0,Men_Lightweight,0,0,0,0,0,0,0,0,1486.8291789450532
5307,Martin Bravo,0,0,1,0,0,1,0.3333333333333333,3,0,1,0.3333333333333333,2,5,3,0,1,0.3333333333333333,2,5,0,0,0,0,0,0,442,0,1,0,1,0,0,0,0,2,0,2,6,87,91,0,Men_Featherweight,0,0,0,0,0,0,0,0,1486.4806008932287
5302,Paul Craig,1,0,0.2857142857142857,1.4285714285714286,0.2857142857142857,0.6921809192112739,0.5839826920955574,42.857142857142854,-5.714285714285714,20.857142857142858,0.5116632698757962,21.428571428571427,26.571428571428573,62.285714285714285,-4,38.57142857142857,0.6245585884251279,23.285714285714285,40,1.2857142857142858,5.428571428571429,1.1428571428571428,0.25382653061224486,0.5714285714285714,0.42857142857142855,84,0,0,0,3,0,0,1,0,7,2,4,21,178,265,3,Men_Heavyweight,0,0,0,0,0,0,3,0,1489.131689292112
5303,Sergio Pettis,1,0.125,0.25,1.25,0.125,0.8794412720355249,0.40318325547715794,136.75,9,49.875,0.368598853091493,77.5,37.625,154.375,4.875,65.75,0.4315859196386273,82.25,58,0,3,1.125,0.3270833333333333,3.625,1.625,350,0,2,0,1,0,0,0,0,8,14,3,26,291,525,5,Men_Flyweight,0,5,0,0,0,0,0,0,1534.1914632621615
5301,Sijara Eubanks,0,0,0,2,0,0.9761904761904762,0.47289156626506024,164,0,77,0.4695121951219512,56,69,168,0,80,0.47619047619047616,58,85,0,5,2,0.4,1,3,126,0,1,0,0,0,0,0,0,1,3,1,3,69,85,0,Women_Bantamweight,0,0,0,0,0,0,0,0,1511.2756914424788
5307,Steven Peterson,1,0,0,1.5,0.25,0.8769258729121114,0.37004980642916174,208,-6,63.5,0.33333666333666334,121.5,84.25,230.25,-2.5,84,0.39992927664946015,123.5,98,0.5,8.5,2,0.2583333333333333,1.75,0.25,63,0,3,0,0,0,0,0,0,4,1,3,12,317,368,1,Men_Featherweight,0,1,0,0,0,0,0,0,1474.5013039171201
5303,Tyson Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Men_Flyweight,0,0,0,0,0,0,0,0,1500
5308,Vanessa Melo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Women_Bantamweight,0,0,0,0,0,0,0,0,1500
